"SYMBOL"," 31-Mar-2020_delta"," 30-Jun-2020_delta"," 30-Sep-2020_delta"," 31-Dec-2020_delta"," 31-Mar-2021_delta","average"
"ZENSARTECH","-49.82896237172178","40.73863636363635","55.349212757367795","23.388773388773387","15.395956192080867","17.008723266027324"
"FLUOROCHEM","-52.80917416054781","24.790209790209783","37.167273746147394","16.116841997753045","1.1786436801829416","5.28875901074907"
"OMAXE","-1.6108247422680415","-7.56385068762278","-52.42649663478569","22.784810126582272","-17.647058823529406","-11.292684152324728"
"KIOCL","-49.16273078574495","79.9831081081081","16.799624589394657","11.289674568099636","3.537906137184119","12.489516523408312"
"GPPL","-31.02461362335432","25.892116182572604","8.437705998681617","17.62917933130699","0.310077519379842","4.2488930817173465"
"BANARISUG","-30.015727708997048","17.759594329837487","27.226463104325703","9.857692307692314","10.93722648181212","7.153049702934115"
"NAVNETEDUL","-30.40431266846361","18.590240123934933","-0.6531678641410843","10.519395134779751","-4.699583581201669","-1.3294857710183359"
"BSOFT","-14.80446927374301","46.63934426229508","118.22247065399662","26.485655737704928","2.4908869987849354","35.80677767580771"
"VISAKAIND","-44.62708033696322","72.87569573283858","34.342133505044","24.65250039942484","21.289412971033055","21.706532454275454"
"SKIPPER","-61.92425793244626","108.06451612903226","22.351421188630486","30.834213305174234","-1.4527845036319704","19.574621637351747"
"CERA","-13.992558139534891","-4.378204157563427","5.209817893903409","45.86522748774403","15.193325373310348","9.579521691571893"
"MAGMA","-68.01505174035748","59.41176470588236","20.29520295202952","23.00613496932515","174.5635910224439","41.85232838186469"
"LUMAXIND","-31.61089432816996","25.012967552302463","21.967636346871974","3.3980949501058397","17.48857612867849","7.251276129957762"
"ALICON","-55.4628224582701","42.61783077796707","30.61915190125423","14.982472184118267","12.47348886532344","9.046024254078583"
"SKMEGGPROD","-17.771883289124673","1.9354838709677464","15.981012658227838","59.61800818553888","-20.085470085470085","7.935430268027941"
"KCP","-31.520000000000003","11.214953271028048","24.999999999999996","22.184873949579835","15.199449793672622","8.4158554028561"
"MUNJALAU","-43.681917211328965","107.35009671179883","11.100746268656708","1.7632241813602088","-11.386138613861384","13.029202267325081"
"RKFORGE","-59.10491759346107","6.749672346002629","104.02087170042972","44.17030239205655","9.130752373995618","20.99333624380469"
"MAHABANK","-31.007751937984494","23.595505617977523","1.3636363636363669","17.04035874439462","59.38697318007663","14.07574439362013"
"ASIANTILES","-26.21381354000456","29.873339511893725","38.79638439581352","-3.4104541559554375","-48.86444286728177","-1.9637973311069032"
"INDRAMEDCO","-16.08910891089109","52.949852507374636","-3.27868852459017","13.958125623130607","-6.03674540682414","8.300687057639967"
"HITECH","-49.913103927702466","49.34073560027758","9.758364312267659","72.2692633361558","95.2076677316294","35.332585410525596"
"MTNL","-35.978835978835974","50.413223140495866","-8.79120879120878","66.26506024096385","35.8695652173913","21.55556076576125"
"JPPOWER","-62.5","225.00000000000006","23.076923076923077","33.33333333333335","1.5624999999999944","44.09455128205129"
"STARCEMENT","-23.38392355255761","26.41232575201761","-2.5536854323853775","19.356759976176292","-3.4431137724550926","3.2776725941591636"
"CCL","-11.609367214748373","32.243517474633585","13.213981244671794","0.7906626506023967","-12.607396339185655","4.406279563194749"
"NSIL","-18.44282238442822","14.85680190930787","11.762523191094619","28.12749003984063","9.794776119402986","9.219753775043577"
"SETFNIFBK","-40.62817551963048","10.694466054665217","0.09370753877148884","45.60220942751487","6.982800192895024","4.549001538843224"
"FACT","-17.346938775510214","49.228395061728406","-6.825232678386772","36.2930077691454","78.58306188925083","27.986458653245528"
"FIEMIND","-43.40339892665474","40.49782694587121","58.59111361079865","0.54082808759641","-1.9312169312169392","10.859030557278919"
"IFBIND","-60.20019421827146","55.81831831831834","44.820525174656694","94.37744323380188","-4.873769790329486","25.988464543635196"
"GANECOS","-33.64278506559031","35.31021897810218","15.71139581928523","55.497280497280514","47.29544034978137","24.034310115771795"
"UFO","-38.20811570912013","-2.340702210663214","-0.06657789613847824","18.121252498334457","-21.319796954314725","-8.762788054380419"
"AHLEAST","-24.539338988008186","5.775193798449604","6.266031513374871","13.172413793103443","-4.326630103595366","-0.7304659973351268"
"SAREGAMA","-54.65629354389224","118.59154929577464","31.232427366447986","49.160864131405106","90.93303010353702","47.052315470654506"
"GNA","-48.06772175193228","34.69170800850462","17.600631412786104","21.700223713646533","25.09191176470588","10.203350629542172"
"KMSUGAR","-20.75471698113208","43.650793650793666","17.679558011049718","12.206572769953041","-2.5104602510460166","10.054349439923666"
"AXISCADES","-47.136150234741784","81.70515097690941","-3.2258064516129004","12.323232323232327","-28.417266187050366","3.0498320853473375"
"TBZ","-47.10526315789473","45.52238805970148","25.64102564102564","70.88435374149658","-1.0350318471337558","18.78149448743904"
"PRECWIRE","-58.05956401596561","46.559297218155194","27.32267732267733","23.774029030992544","22.757527733755946","12.47079345792308"
"A2ZINFRA","-59.354838709677416","74.60317460317461","-26.363636363636367","19.75308641975308","-22.680412371134015","-2.8085252843040216"
"INEOSSTYRO","-28.512196807407914","43.65393910101498","-33.01931229392369","67.99276672694396","11.320416218155719","12.28712258895661"
"TASTYBITE","6.909430995043829","38.402304550595936","-13.803182067055308","11.987987258647589","19.063030449633608","12.51191423737313"
"RSSOFTWARE","-45.87155963302752","62.28813559322032","8.616187989556147","23.79807692307692","-6.796116504854369","8.406944873594298"
"SETFGOLD","14.787380752662187","7.899625950605666","3.506818494880389","-0.22734582071841278","-12.393570904563946","2.714581694573177"
"NELCAST","-40.97087378640777","39.63815789473686","42.28504122497054","4.056291390728481","2.2275258552108173","9.447228515847785"
"RGL","-40.2431878113097","9.56116695268448","11.725218169612898","13.939515321450022","3.216734048163134","-0.3601106638798336"
"SUNDARMHLD","-44.48897795591182","16.96750902527077","25.514403292181065","25.90163934426229","-1.041666666666663","4.570581407827127"
"CONFIPET","-47.60213143872114","31.52542372881355","9.793814432989704","81.2206572769953","15.544041450777202","18.096361090170923"
"REDINGTON","-41.34245404018812","28.061224489795922","34.604439385315885","11.797040169133183","44.36459909228442","15.496969819268259"
"KOTAKGOLD","11.946774660109925","10.348837209302328","3.3251375717129115","-0.509915014164306","-11.685649202733488","2.6850370448454743"
"NRBBEARING","-39.383033419023135","31.55216284987276","-6.189555125725335","38.48797250859107","8.039702233250615","6.501449809393196"
"BLUEDART","1.8125839159220374","-7.137172870103011","55.396405660839335","29.114342886854587","36.05100982366222","23.04743388343503"
"GSS","-28.91791044776119","37.27034120734907","25.621414913957945","65.14459665144597","-3.5944700460829546","19.104794455781764"
"NAVKARCORP","-35.67567567567567","46.49859943977589","-4.2065009560229365","71.45708582834332","-27.473806752037262","10.119940376876666"
"HAL","-28.745549164612445","48.404766480876425","4.396814090526458","4.980771616424758","17.57163958641064","9.321688521925168"
"PPAP","-24.96690495101933","19.01905434015527","41.446783278980135","9.809264305177102","-24.79480816949799","4.102677760759038"
"HISARMETAL","-43.5792349726776","64.40677966101698","15.169366715758462","8.503836317135537","32.88155568650561","15.476460681547797"
"HNDFDS","-18.545111691325793","0.01780785326329316","70.80922282560314","61.17683848439047","35.65076798706548","29.821905091799316"
"VRLLOG","-43.432863161751236","4.436528497409323","2.5736434108527164","22.642079806529615","14.394873058910534","0.12285232239019024"
"SUNTECK","-49.76082276967232","-9.997619614377529","45.067442475535564","26.87329079307201","-19.413708866216414","-1.4462835963317382"
"MUNJALSHOW","-54.028436018957336","67.95532646048109","30.383631713554994","11.808552373479793","-2.666666666666675","10.69048157237837"
"SOLARINDS","-14.616605958718596","11.594837015970247","1.4114879435404688","5.736516528126826","17.249417249417252","4.27513055566724"
"SEQUENT","9.732016925246814","17.802056555269935","67.70321876704854","10.312296681847771","42.08198171630787","29.526314129144186"
"VISHWARAJ","-26.7581475128645","22.950819672131153","27.111111111111104","20.929070929070935","-2.147872779843035","8.416996283921133"
"TCI","-28.903591682419655","-10.263227864929545","36.918518518518525","8.785977061242148","1.9096876864929315","1.6894727437808812"
"20MICRONS","-28.63128491620111","26.81017612524461","-12.808641975308637","42.300884955752224","-12.562189054726378","3.021789026952141"
"KOPRAN","-18.459069020866774","38.38582677165355","167.425320056899","47.340425531914896","-24.151624548736464","42.10817575817284"
"GEPIL","-34.84671833207599","-5.46315789473684","-4.921500946442495","-32.298864035601355","-0.7092198581560323","-15.647892213402539"
"3IINFOTECH","-35.0","107.69230769230771","22.222222222222207","95.45454545454547","15.503875968992247","41.174590267613524"
"ASAHIINDIA","-22.17792175429853","13.12840217739353","18.171525615624113","32.55089820359281","11.944344054933145","10.723449659449013"
"ADVENZYMES","-13.37386018237082","19.754385964912284","93.55405801347788","1.3472600666061123","3.0470500373412963","20.865778779993352"
"KIRLOSBROS","-39.21568627450981","33.2373271889401","-0.6917423259835809","12.320417936438838","85.50387596899226","18.23083849877556"
"CANTABIL","-28.591699184107828","43.09488325881768","12.60197882312099","17.29613072298442","-0.6176895781311516","8.756720808536823"
"ESTER","-29.16053019145803","114.34511434511433","43.452958292919504","58.89114266396213","-0.6382978723404255","37.378077447639505"
"ELECON","-48.224043715846996","37.730870712401064","-2.298850574712649","67.05882352941177","49.06103286384976","20.66556656302059"
"ARMANFIN","-34.95488426834052","7.382388419782876","18.085823410469555","40.57267884322679","-17.486634634905602","2.7198743540466195"
"GOLDSHARE","10.85145531199745","15.677074484074591","3.2980069598228576","-0.8586085073337197","-99.12733611350146","-14.031881572988055"
"BIRLACABLE","-45.9234608985025","51.53846153846153","5.177664974619284","9.84555984555985","5.975395430579963","5.322724178143625"
"ADORWELD","-37.290715372907144","39.293419633225454","-5.169409486931266","10.596161698652518","11.02086025475354","3.6900633453586202"
"STERTOOLS","-37.027348394768126","24.39577039274923","8.8949605343048","9.004739336492893","0.07672634271100036","1.06896964229796"
"GET&D","-51.484480431848844","4.589707927677325","19.81382978723403","30.077691453940076","-0.7679180887372062","0.44576612965307616"
"NEULANDLAB","-32.437917860553966","103.72857395299526","99.09792696677941","-4.565653045220884","90.74226239386468","51.3130384815729"
"COMPINFO","-51.95195195195195","63.12500000000001","24.904214559386972","-2.14723926380369","15.673981191222571","9.920800906970783"
"TAJGVK","-36.73906393392474","48.791102514506754","-6.597335066623339","-8.385525400139167","-17.014812001519182","-3.989126777539935"
"TCNSBRANDS","-46.26768048401602","3.4388314059646845","16.563695204471905","12.758707723372037","13.44152210408506","-0.012984809224466431"
"GRAVITA","-30.457380457380456","25.411061285500747","20.738974970202612","52.023692003948675","17.532467532467532","17.049763066947822"
"SEAMECLTD","-41.35085242697361","36.845028698389186","17.616019483155178","3.497066605314632","-2.545292875402922","2.8123938968964928"
"ARVSMART","-21.36204889406287","9.622501850481125","21.1343686698177","26.309921962095867","-14.4748455428067","4.245979609105025"
"UNIENTER","-45.186226282501764","51.66666666666666","7.269653423499585","8.747044917257679","23.55072463768116","9.209572672520663"
"MUTHOOTCAP","-52.86773678775931","45.867357100179234","5.215729109776085","3.477809499091611","-8.189114622523196","-1.2991911402471157"
"KSB","-37.16925351071693","9.904717092106804","2.547361661136687","34.51623003861809","39.08286778398511","9.776384613025952"
"VIDHIING","-27.82608695652174","48.630887185104044","80.8400884303611","4.034229828850858","66.43164904034468","34.42215350562779"
"KOTAKNIFTY","-29.999209298647898","20.77261945103355","9.436962214739996","24.476540466626783","5.025746652935113","5.942531897337508"
"PILANIINVS","-37.005713005488964","20.396550191162074","14.648105752898616","34.53573384005925","-24.375179546107436","1.6398994465047074"
"RAMCOIND","-39.60867265996827","38.00350262697022","12.055837563451776","27.491506228765576","13.990672884743491","10.386569328792557"
"IDBIGOLD","9.88550684166434","14.078780177890723","1.3588772555134774","0.9692307692307772","-10.584227596264775","3.141633489606908"
"CAREERP","13.481071098799639","13.018714401952808","23.21814254859611","-6.777680397312295","-18.238796615481053","4.940290207311042"
"DATAMATICS","-45.046854082998664","14.98172959805117","61.12288135593219","52.39973701512164","-0.47454702329595455","16.596589372562075"
"SCHNEIDER","-1.0542168674698837","22.831050228310502","2.726146220570016","1.7490952955367776","11.914641375222303","7.633343250433943"
"NRAIL","-27.891156462585037","52.493261455525605","-14.096332302253648","13.837448559670785","6.8007230004518675","6.228788850161914"
"SHRIRAMEPC","-57.40740740740742","117.3913043478261","-27.0","32.87671232876711","-17.525773195876283","9.6669672146619"
"UNICHEMLAB","-3.736874613959241","12.3516201475778","39.92004568817819","7.040816326530612","18.436606291706394","14.80244276800675"
"XCHANGING","-43.6283185840708","48.50863422291992","99.78858350951376","-8.148148148148152","-25.921658986175117","14.119818402807923"
"SSWL","-53.60507720492018","22.718939500775633","1.298552056998386","14.622802041973907","38.19279493269992","4.645602265505533"
"TIDEWATER","-28.22601398601398","26.975120034919243","4.137406079654286","3.9506260168352374","-1.9461739988431668","0.9781928293103238"
"APOLLOPIPE","-28.88469358117921","29.099448642025745","23.63176210060107","81.62743091095189","39.25049309664695","28.944888233809287"
"AMBIKCO","-38.91941921675247","28.771663983331745","-2.669706552916081","27.76182560072539","5.334752779749234","4.055823318827564"
"KIRLOSIND","-30.332011507658805","48.80580357142857","-1.1775294382359593","22.654826958105648","52.979394839428274","18.586096884613546"
"TVTODAY","-31.76784249384742","10.700330628193575","5.185989682324183","17.78523489932887","16.32697786543939","3.6461381162877187"
"TVSSRICHAK","-46.56287425149701","52.168310174809505","2.0435214845907437","35.040051959298545","-5.143620574482298","7.5090777585438975"
"ASAHISONG","-52.27272727272727","101.42857142857144","43.80276933468422","17.66087364960075","26.566866267465073","27.43727068151884"
"ONMOBILE","-53.77049180327869","106.02836879432624","53.01204819277109","53.09336332958379","29.537105069801626","37.58007871664081"
"JINDWORLD","-50.9493670886076","53.387096774193544","0.4206098843322878","15.706806282722512","-13.031674208144803","1.106694328899188"
"ZYDUSWELL","-11.364644087451833","-1.8162927617654911","44.18577307466197","8.211693712794583","-0.9520221049987463","7.6529015666480955"
"PURVA","-39.1566265060241","13.861386138613858","6.459627329192551","96.49941656942825","-16.864608076009503","12.159839091040212"
"MAZDA","-38.79719929982495","25.08682328907047","84.38673852686594","-10.159433126660765","-10.97308488612836","9.908768900664466"
"ZODIACLOTH","-39.76710334788937","25.27791203479941","-21.56635802469135","5.705853418593209","-13.820381572824578","-8.834015498402536"
"SUNCLAYLTD","-28.54235502561893","13.73094320656727","-4.154022920778953","63.437125380382994","15.901525267533053","12.074643181617088"
"GOODLUCK","-54.91071428571429","52.27722772277229","-0.13003901170352214","43.48958333333334","20.508166969147013","12.246844945566966"
"UNIVCABLES","-47.602739726027394","40.34462269756386","10.668924640135474","13.121652639632753","-7.7443354751437194","1.7576249552321943"
"AVTNPL","-24.920634920634928","67.23044397463002","14.664981036662464","7.276736493936046","-7.5025693730729675","11.349791442304127"
"CTE","-54.70779220779222","58.06451612903227","9.297052154195013","92.53112033195019","-44.935344827586206","12.04991031595981"
"TIL","-42.510822510822514","38.90562248995984","1.879291651608236","25.221709826179506","-13.994334277620391","1.900293435860935"
"DCW","-49.3006993006993","71.72413793103448","21.285140562249","26.821192052980123","36.81462140992168","21.468878531097197"
"HARITASEAT","-30.570005534034316","16.387693288697605","13.902205177372961","15.03126503126503","53.972402257997075","13.744712044259671"
"MHRIL","-38.62538427755819","20.107334525939173","0.2383080131069441","27.934621099554235","-2.253193960511031","1.4803370801062263"
"ASTEC","-11.174654008921415","103.33505021890291","37.375720347033145","18.992301664131283","-22.225235346530827","25.260636574923016"
"SUPPETRO","-16.44187540141297","28.43966179861645","50.32914422501496","42.75477707006371","16.55047406581148","24.326436351618725"
"KPRMILL","-48.800060564766454","43.13174626644981","34.31818181818183","34.58698661744347","21.886964969426824","17.024763821347097"
"PATELENG","-36.61971830985915","54.99999999999999","-8.243727598566299","14.84374999999999","-20.408163265306122","0.9144281652536819"
"DOLLAR","-23.623693379790943","20.346715328467166","4.776345716451845","73.08248914616499","-3.658026755852843","14.18476601108804"
"TNPETRO","-32.88227334235454","33.870967741935495","15.210843373493965","11.8954248366013","14.018691588785048","8.422730839692253"
"KINGFA","-40.91790562378797","-0.8068927789934479","36.32979456776507","14.856391585760528","2.8968917848023126","2.471655907109297"
"FOSECOIND","-30.42354574911279","13.389144536231079","22.139644044592213","4.971977582065645","-12.813667912439936","-0.5472894997327579"
"TRITURBINE","-37.79904306220095","17.264957264957257","0.0","18.367346938775526","25.369458128078808","4.640543853922128"
"DHANBANK","-44.67353951890034","80.74534161490683","-15.463917525773196","18.699186991869908","1.3698630136986376","8.13538691516037"
"PPL","-66.40230713770728","133.90557939914163","30.73394495412844","63.08771929824562","9.853700516351122","34.235727406031906"
"FCL","-45.353159851301115","79.93197278911565","20.03780718336484","109.4488188976378","-1.0526315789473728","32.602561487973965"
"SAFARI","-35.96715037474087","-8.853193873739261","7.144808743169392","32.079561392324386","17.04797760401582","2.2904006982058944"
"APOLLO","-39.679358717434866","130.67552602436325","9.889582333173305","8.344255133245957","-26.209677419354836","16.604065470798563"
"VESUVIUS","-26.897015929997757","13.068565465594506","-4.733984799131381","24.515614315021658","-11.83066361556064","-1.1754969128147228"
"GIPCL","-30.549756437021568","46.09218436873749","-6.172839506172839","22.587719298245595","-9.660107334525932","4.45944007785255"
"CAPACITE","-59.80284775465498","52.31607629427791","5.8586762075134144","53.569919729615556","11.004126547455295","12.58919020484144"
"GREENLAM","-46.052417385642194","58.28807081070207","-7.892228506068504","7.154191100379443","20.692763327324222","6.438075869339007"
"IIFLWAM","-11.984248523299064","1.5858023463909372","-5.872277954489846","5.209253964127894","22.48851114295598","2.28540819513718"
"SHK","-31.595505617977533","-16.81997371879106","31.753554502369685","44.48441247002397","-7.510373443983401","4.062422838328331"
"EXPLEOSOL","-49.2756183745583","89.51584813653778","92.09704098511303","-1.5595101415996895","2.4103411410243902","26.63762034930344"
"JCHAC","12.228951991399882","5.401490549727819","-1.4385459381580323","19.695947465479225","-0.3231624830903318","7.112936317071712"
"ASHAPURMIN","-27.224199288256234","115.6479217603912","81.0657596371882","36.1302442078898","-3.8638454461821548","40.35117617420616"
"AURIONPRO","-33.98533007334964","30.864197530864196","27.16981132075473","36.8694362017804","48.509485094850945","21.885520014980127"
"SASKEN","-33.772580504407024","26.762419291079198","44.8024948024948","16.489590811198855","7.76483638380477","12.40935215683412"
"PITTIENG","-50.92807424593968","48.22695035460994","0.0","77.99043062200955","19.175627240143374","18.892986794164635"
"CONTROLPR","-20.405982905982906","6.818791946308719","17.08972103543604","9.293839879802537","-5.184603299293005","1.5223533312542767"
"ICICIGOLD","11.744680851063832","10.281797410510274","3.430018416206266","-0.28933897173381384","-11.986607142857137","2.6361101126378843"
"SANCO","-49.270072992700726","46.043165467625904","32.01970443349754","1.4925373134328304","-44.11764705882353","-2.7664625673935967"
"VIKASWSP","-52.27272727272727","51.190476190476176","-30.708661417322823","12.499999999999995","20.2020202020202","0.1822215404892546"
"WHEELS","-44.37639659025076","35.02454991816693","-10.18181818181818","18.19408661513924","-6.061864230849074","-1.4802884939223686"
"MANGLMCEM","-47.88952579468474","24.666666666666668","-5.106951871657761","31.952662721893503","19.92312620115311","4.709195584674157"
"ZENTEC","-59.33869526362824","120.0","61.53846153846153","11.31725417439704","-13.999999999999993","23.903404089846067"
"LUMAXTECH","-51.74249757986446","73.31995987963892","13.425925925925918","27.959183673469397","29.346092503987226","18.4617328806314"
"HBLPOWER","-31.25","44.99999999999999","1.5673981191222572","153.70370370370372","-18.856447688564476","30.0329308268523"
"NECLIFE","-20.64777327935222","119.89795918367345","5.568445475638048","5.0549450549450485","-22.17573221757321","17.53956884346622"
"SHREYANIND","-42.190305206463194","26.785714285714285","-8.45070422535212","19.531772575250827","13.430330162283157","1.8213615182865912"
"TEXMOPIPES","-43.103448275862064","80.0","-5.05050505050505","54.255319148936174","14.022988505747131","20.02487086566324"
"TOKYOPLAST","-19.878296146044626","2.194092827004215","1.3212221304706924","18.337408312958424","-3.5123966942148726","-0.30759391396523367"
"MANAKSTEEL","-44.680851063829785","63.07692307692307","-3.7735849056603805","139.7058823529412","-3.2719836400818028","30.21127716405846"
"AXISGOLD","10.910242385859863","10.160143272425245","-98.96330329269011","-0.7727272727272805","-11.910215300045799","-18.11517204143562"
"TRIGYN","-50.59588299024919","49.122807017543856","60.88235294117648","62.24862888482632","-30.084507042253524","18.31467976220879"
"DECCANCE","-28.333942272561192","31.40453734386948","10.805043646944723","30.33963585434173","11.403626595030218","11.123780233524993"
"SWANENERGY","-7.438016528925627","31.74603174603176","-5.911144578313259","7.843137254901958","0.5936920222634593","5.366739983191659"
"HDFCNIFETF","-28.272914110669163","17.738895486288914","9.367163571421964","24.092155137403545","-89.33434242194905","-13.281808467500758"
"DHUNINV","-49.11624038261593","33.06089088680018","30.681818181818173","20.634547591069317","3.701539060977986","7.792511067609946"
"KOTARISUG","-20.093457943925223","63.15789473684208","7.885304659498218","28.571428571428577","41.86046511627906","24.276327028024543"
"GARFIBRES","-10.54253237290252","27.372585524784732","55.86859606811372","6.367366076661596","13.1625928456503","18.445721628461563"
"SPLIL","-35.66229985443959","49.999999999999986","-17.345399698340874","24.08759124087592","-2.35294117647058","3.745390102324973"
"SPECIALITY","-64.45830085736556","38.8157894736842","17.377567140600316","31.897711978465686","-22.448979591836736","0.23675762870958153"
"NAHARPOLY","-24.96392496392496","149.61538461538464","0.8474576271186396","46.524064171122994","15.224191866527626","37.44943466324579"
"VINYLINDIA","-35.32608695652175","117.28691476590637","8.121546961325961","28.921819110884016","-7.728894173602853","22.25505994159835"
"PANAMAPET","-57.74121166791324","49.203539823008846","29.300118623962046","80.09174311926607","47.78400407539481","29.727638794743704"
"PSB","-46.73123486682808","40.909090909090914","-28.387096774193548","19.81981981981983","32.330827067669176","3.588281231111657"
"CYBERTECH","-35.810810810810814","46.31578947368422","45.083932853717016","172.64462809917353","-26.795998787511362","40.28750816565052"
"JAYAGROGN","-52.648870636550306","73.46053772766696","-7.000000000000001","27.473118279569892","15.014761703922394","11.25990941492179"
"UCALFUEL","-45.806932538203505","51.513067400275105","7.8529278256922295","3.829966329966328","13.417105796513995","6.161226962848831"
"ZUARI","-32.880434782608695","62.18623481781378","-19.121318022965557","22.46913580246914","-8.366935483870964","4.85733646616754"
"SHOPERSTOP","-48.146143437077136","-11.951983298538625","2.5785417901600614","15.371279976885289","7.688454795892809","-6.891970034535521"
"SICAGEN","-36.49122807017544","53.591160220994475","-20.143884892086337","43.69369369369369","-9.404388714733543","6.2490704475385686"
"ARIES","-38.88464476699771","66.375","15.927873779113463","33.83020090732339","-25.569007263922522","10.335884531103321"
"SHALPAINTS","-40.25500910746811","28.353658536585357","4.4338875692795","36.16376042456405","8.964365256124719","7.532132535817103"
"SUNDRMBRAK","-49.03938520653218","37.63744894753378","4.953207030358363","34.03653762505436","13.938017199415883","8.30516511916604"
"JSWHL","-33.71332889877743","32.97691961659573","17.48679382757812","70.61950430795811","-0.07269611724845668","17.459438547221215"
"NITCO","-58.79396984924623","49.999999999999986","-10.298102981029803","53.47432024169183","-24.015748031496056","2.073299875983944"
"SIYSIL","-36.75177000643639","-8.34464043419268","4.182087342709108","39.11190053285969","-4.800817160367725","-1.3206479450855988"
"DIAMONDYD","-41.78667603325138","22.465808527755428","-0.952537362456882","10.935168297131476","-11.90493984007174","-4.24863528217862"
"AHLUCONT","-40.868366643694","19.87179487179487","13.928050559066603","13.31342009814381","12.671813217849737","3.7833424206322035"
"IMPAL","-19.520937144855324","10.60178144688247","9.015910430170885","4.027027027027031","17.91807395860395","4.408371143565803"
"GOLDIAM","-38.447971781305114","17.650429799426938","22.94203604481247","85.38034865293184","45.757640521478955","26.656496647469016"
"BLS","-57.63081395348837","123.32761578044595","35.63748079877113","-3.2842582106455174","7.96252927400468","21.202510737817576"
"BPL","-42.29765013054829","102.26244343891402","-18.120805369127517","25.40983606557376","-0.8714596949891037","13.276472861964574"
"GINNIFILA","-23.27044025157233","111.47540983606558","-9.302325581395356","92.30769230769232","-13.111111111111107","31.619845039935825"
"PUNJABCHEM","-36.97300576281468","52.19762592236125","35.44477234401349","21.10341607656992","12.478313949752621","16.85022450597652"
"SANDHAR","-47.221111555377846","48.1439393939394","25.26208130912809","-6.1032863849765215","-10.717391304347828","1.8728462916730586"
"OAL","-24.074074074074062","39.39393939393938","86.1081654294804","58.54700854700855","5.3908355795148255","33.07317497517381"
"SHRIRAMCIT","-45.69365839500798","-10.294608858307177","41.30920464700626","11.926218708827415","28.430172332611342","5.135465687025972"
"NETFLTGILT","3.1988188976377883","3.624225083452559","0.8283479061205693","2.510269283432226","-1.3357079252003592","1.7651906490885565"
"HCG","-28.920863309352523","65.72199730094468","-2.157980456026052","35.455680399500615","17.050691244239633","17.42990503586127"
"THEMISMED","-28.055180686759627","43.22634431012923","4.147264260768335","1.1597037865027182","-22.279005524861873","-0.3601747708442439"
"NETFNV20","-21.35558583106267","15.894326548289312","12.481315396113601","21.461794019933556","10.366520787746168","7.7696741842039945"
"M50","-29.134453781512608","18.47503853907269","10.139125212691432","23.973100690657926","6.252748863802964","5.94111190494248"
"KENNAMET","-29.978692829889503","5.633005449012819","-2.3179473437395415","16.226596255400874","24.25798076355698","2.7641884588683263"
"INDORAMA","-56.813819577735124","53.333333333333336","34.4927536231884","81.24999999999999","-8.323424494649228","20.78776857682747"
"GSCLCEMENT","-14.681440443213297","92.53246753246752","-8.7689713322091","39.92606284658041","-12.285336856010563","19.344556349522993"
"GUFICBIO","-20.909090909090907","59.66562173458726","17.670157068062824","30.20022246941044","-2.17855617257582","16.88967083807876"
"SMSPHARMA","-35.414165666266506","131.41263940520446","42.168674698795186","33.502824858757066","5.16292848074481","35.366580355447"
"TALBROAUTO","-41.22329283619606","63.364219529579444","-5.453752181500873","32.30272265805261","42.16951517265436","18.231882468517895"
"PTL","-23.901098901098898","22.202166064981956","15.80502215657312","13.010204081632637","-12.528216704288933","2.917615339559976"
"M100","-29.866518353726367","21.808088818398097","16.210937500000014","22.689075630252084","16.3013698630137","9.428590691587505"
"SUTLEJTEX","-37.38019169329073","15.30612244897959","17.035398230088486","73.7240075614367","-14.581066376496196","10.820854034143569"
"MMFL","-55.10669708763925","10.014947683109119","74.70108695652173","29.646912428060357","18.584283143371323","15.568106624684656"
"GREENPLY","-49.216791979949875","3.7631091918568753","-0.23781212841853583","37.1871275327771","48.17549956559515","7.934226436372144"
"SRHHYPOLTD","-29.937828790052606","62.389078498293514","41.82429592265657","46.44339063426202","-4.452539971665654","23.253279258698768"
"NUCLEUS","-36.7652235128476","46.479265237962686","154.7406422192666","-5.825315133885294","-23.78425471249802","26.96902281959968"
"MTEDUCARE","-51.2280701754386","123.02158273381296","-30.64516129032258","-16.27906976744186","-28.888888888888886","-0.8039214776557927"
"HINDCOMPOS","-35.544467273260935","42.03096539162112","15.19717858287914","24.380740328416355","18.08010740657867","12.82890488724687"
"RSYSTEMS","19.755747126436784","15.056988602279558","16.214807090719496","8.748317631224763","-6.229372937293727","10.709297502673376"
"SAKSOFT","-36.80233975140141","44.812957963748545","96.75099866844207","4.886302111532218","-7.084785133565619","20.51262677175116"
"SREEL","-30.870050195203575","0.8067769261799113","6.402561024409753","10.116585182399412","1.605191256830597","-2.3877871610767807"
"WEBELSOLAR","-43.89140271493213","79.03225806451611","-12.612612612612617","136.5979381443299","-7.298474945533773","30.365541187153504"
"MUKANDLTD","-55.51839464882943","69.17293233082707","117.55555555555557","34.72931562819203","25.549658832448813","38.29781353963882"
"GALLANTT","-35.108153078202996","72.56410256410255","-7.280832095096581","24.358974358974354","12.371134020618568","13.38104515407918"
"PROZONINTU","-58.1151832460733","153.125","-22.46913580246914","27.070063694267514","-16.541353383458652","16.613878252453283"
"BALAJITELE","-25.762045231071784","98.01324503311258","-9.230769230769239","0.5158437730287525","-15.98240469208212","9.510773930443639"
"ZOTA","-30.90185676392573","10.403071017274481","2.1905424200278008","21.469887716910524","-22.408963585434176","-3.84946383902942"
